X,Y,Name,CITY,CROSS_ST,DIR,Field_1,OWLROUTES,POINT_X,POINT_Y,POS,PUBLIC_NAME,ROUTESSTPG,SHAPE,STATUS,STREET,SYSTEMSTOP
-87.604703345,41.727594027,Cottage Grove & 92nd Street,CHICAGO,92ND STREET,SB,"Cottage Grove &amp; 92nd Street",,-87.604703,41.727594,NS,"Cottage Grove &amp; 92nd Street",4,Point,In Service,COTTAGE GROVE,2595
-87.604491599,41.727423122,Cottage Grove & 92nd Street,CHICAGO,92ND STREET,NB,"Cottage Grove &amp; 92nd Street",,-87.604492,41.727423,NS,"Cottage Grove &amp; 92nd Street",4,Point,In Service,COTTAGE GROVE,2465
-87.605466378,41.751212815,79th Street & Cottage Grove,CHICAGO,COTTAGE GROVE,EB,"79th Street &amp; Cottage Grove",N79,-87.605466,41.751213,NS,"79th Street &amp; Cottage Grove",79,Point,In Service,79TH STREET,2785
-87.605384006,41.7531991,Cottage Grove & 78th Street,CHICAGO,78TH STREET,SB,"Cottage Grove &amp; 78th Street",,-87.605384,41.753199,NS,"Cottage Grove &amp; 78th Street",4,Point,In Service,COTTAGE GROVE,2581
-87.605469707,41.756840244,Cottage Grove & 76th Street,CHICAGO,76TH STREET,SB,"Cottage Grove &amp; 76th Street",,-87.60547,41.75684,NS,"Cottage Grove &amp; 76th Street",4,Point,In Service,COTTAGE GROVE,2579
-87.603048421,41.758520989,75th Street & Drexel,CHICAGO,DREXEL,EB,"75th Street &amp; Drexel",,-87.603048,41.758521,NS,"75th Street &amp; Drexel",75,Point,In Service,75TH STREET,10940
-87.605325224,41.760331777,Cottage Grove & 74th Street,CHICAGO,74TH STREET,NB,"Cottage Grove &amp; 74th Street",,-87.605325,41.760332,NS,"Cottage Grove &amp; 74th Street",4,Point,In Service,COTTAGE GROVE,2483
-87.606060785,41.766357826,South Chicago & 71st Street/Cottage Grove,CHICAGO,71ST STREET/COTTAGE GROVE,NWB,"South Chicago &amp; 71st Street/Cottage Grove",,-87.606061,41.766358,FS,"South Chicago &amp; 71st Street/Cottage Grove",30,Point,In Service,SOUTH CHICAGO,7404
-87.605796461,41.769585678,Cottage Grove & 69th Street,CHICAGO,69TH STREET,SB,"Cottage Grove &amp; 69th Street",,-87.605796,41.769586,NS,"Cottage Grove &amp; 69th Street",4,Point,In Service,COTTAGE GROVE,2572
-87.605572328,41.76943365,Cottage Grove & 69th Street,CHICAGO,69TH STREET,NB,"Cottage Grove &amp; 69th Street",,-87.605572,41.769434,MT,"Cottage Grove &amp; 69th Street",4,Point,In Service,COTTAGE GROVE,2488
-87.606039751,41.780524748,Cottage Grove & 63rd Street (Green Line),CHICAGO,63RD STREET,SB,"Cottage Grove &amp; 63rd Street (Green Line)",,-87.60604,41.780525,NS,"Cottage Grove &amp; 63rd Street (Green Line)",4,Point,In Service,COTTAGE GROVE,2566
-87.605818686,41.780567755,Cottage Grove & 63rd Street (Green Line),CHICAGO,63RD STREET,NB,"Cottage Grove &amp; 63rd Street (Green Line)",,-87.605819,41.780568,FS,"Cottage Grove &amp; 63rd Street (Green Line)",4,Point,In Service,COTTAGE GROVE,17572
-87.604586496,41.816898977,43rd Street & Drexel,CHICAGO,DREXEL,WB,"43rd Street &amp; Drexel",,-87.604586,41.816899,FS,"43rd Street &amp; Drexel",43,Point,In Service,43RD STREET,7996
-87.604589918,41.823083068,Ellis & Oakwood,CHICAGO,OAKWOOD,SB,"Ellis &amp; Oakwood",,-87.60459,41.823083,FS,"Ellis &amp; Oakwood",39,Point,In Service,ELLIS,15561
-87.59894793,41.707486361,1001 E 103rd Street,CHICAGO,1001 EAST,EB,1001 E 103rd Street,,-87.598948,41.707486,MB,1001 E 103rd Street,106,Point,In Service,103RD STREET,12225
-87.600816506,41.721998353,930 E 95th Street,CHICAGO,930 EAST,EB,930 E 95th Street,,-87.600817,41.721998,MB,930 E 95th Street,100,Point,In Service,95TH STREET,12090
-87.60118,41.725716001,93rd Street & Drexel,CHICAGO,DREXEL,EB,"93rd Street &amp; Drexel",N5,-87.60118,41.725716,NS,"93rd Street &amp; Drexel","N5,95",Point,In Service,93RD STREET,11927
-87.599300379,41.736664176,87th Street & Dobson,CHICAGO,DOBSON,EB,"87th Street &amp; Dobson",,-87.5993,41.736664,NS,"87th Street &amp; Dobson",87,Point,In Service,87TH STREET,9422
-87.598956999,41.736782001,87th Street & Dobson,CHICAGO,DOBSON,WB,"87th Street &amp; Dobson",,-87.598957,41.736782,NT,"87th Street &amp; Dobson",87,Point,In Service,87TH STREET,9476
-87.600848,41.765775,71st Street & Ellis,CHICAGO,ELLIS,EB,"71st Street &amp; Ellis",,-87.600848,41.765775,NS,"71st Street &amp; Ellis",71,Point,In Service,71ST STREET,10794
-87.601318552,41.789408275,5800 S Ellis,CHICAGO,5800 SOUTH,SB,5800 S Ellis,,-87.601319,41.789408,MB,5800 S Ellis,"171,172",Point,In Service,ELLIS,18012
-87.598339926,41.657073238,Ellis & 131st Street,CHICAGO,131ST STREET,SB,"Ellis &amp; 131st Street",N34,-87.59834,41.657073,FT,"Ellis &amp; 131st Street",34,Point,In Service,ELLIS,7576
-87.59513017,41.725902814,93rd Street & Woodlawn,CHICAGO,WOODLAWN,WB,"93rd Street &amp; Woodlawn",N5,-87.59513,41.725903,FS,"93rd Street &amp; Woodlawn","N5,95",Point,In Service,93RD STREET,12026
-87.598232,41.758547001,75th Street & Greenwood,CHICAGO,GREENWOOD,EB,"75th Street &amp; Greenwood",,-87.598232,41.758547,NS,"75th Street &amp; Greenwood",75,Point,In Service,75TH STREET,10943
-87.59594894,41.758806568,South Chicago & 75th Street/Woodlawn,CHICAGO,75TH STREET/WOODLAWN,SEB,"South Chicago &amp; 75th Street/Woodlawn",,-87.595949,41.758807,NS,"South Chicago &amp; 75th Street/Woodlawn",30,Point,In Service,SOUTH CHICAGO,7231
-87.595433847,41.766086739,71st Street & Woodlawn,CHICAGO,WOODLAWN (east leg),WB,"71st Street &amp; Woodlawn",,-87.595434,41.766087,FS,"71st Street &amp; Woodlawn",71,Point,In Service,71ST STREET,18604
-87.597159153,41.773285278,67th Street & Minerva,CHICAGO,MINERVA,WB,"67th Street &amp; Minerva",N5,-87.597159,41.773285,NS,"67th Street &amp; Minerva","N5,67",Point,In Service,67TH STREET,10075
-87.598099667,41.794912756,University & 55th Street,CHICAGO,55TH STREET,NB,"University &amp; 55th Street",,-87.5981,41.794913,NS,"University &amp; 55th Street",171,Point,In Service,UNIVERSITY,15816
-87.596647607,41.802250191,Woodlawn & Hyde Park Blvd,CHICAGO,HYDE PARK BLVD,NB,"Woodlawn &amp; Hyde Park Blvd",,-87.596648,41.80225,NS,"Woodlawn &amp; Hyde Park Blvd",172,Point,In Service,WOODLAWN,15818
-87.596448846,41.802313507,E Hyde Park & Woodlawn,CHICAGO,WOODLAWN,EB,"E Hyde Park &amp; Woodlawn",,-87.596449,41.802314,FS,"E Hyde Park &amp; Woodlawn","2,15",Point,In Service,E HYDE PARK,1642
-87.593727251,41.736867279,87th Street & Avalon,CHICAGO,AVALON,WB,"87th Street &amp; Avalon",,-87.593727,41.736867,FS,"87th Street &amp; Avalon",87,Point,In Service,87TH STREET,17098
-87.593017553,41.79503478,55th Street & Kenwood,CHICAGO,KENWOOD,EB,"55th Street &amp; Kenwood",N55,-87.593018,41.795035,FS,"55th Street &amp; Kenwood","55,171",Point,In Service,55TH STREET,17563
-87.591814145,41.794737074,55th Street & Dorchester,CHICAGO,DORCHESTER,EB,"55th Street &amp; Dorchester",N55,-87.591814,41.794737,NS,"55th Street &amp; Dorchester","55,171",Point,In Service,55TH STREET,10561
-87.591634476,41.802367776,E Hyde Park & Dorchester,CHICAGO,DORCHESTER,EB,"E Hyde Park &amp; Dorchester",,-87.591634,41.802368,FS,"E Hyde Park &amp; Dorchester","2,15",Point,In Service,E HYDE PARK,1645
-87.591637999,41.809135001,Lake Park & 47th Street Terminal,CHICAGO,47TH STREET TERMINAL,NB,"Lake Park &amp; 47th Street Terminal",,-87.591638,41.809135,NS,"Lake Park &amp; 47th Street Terminal","2,6,28",Point,In Service,LAKE PARK,5040
-87.590580253,41.722333362,95th Street & Dorchester,CHICAGO,1400 EAST (DORCHESTER),WB,"95th Street &amp; Dorchester",N5,-87.59058,41.722333,NT,"95th Street &amp; Dorchester","N5,95,100",Point,In Service,95TH STREET,12022
-87.58872078,41.751516196,79th Street & Anthony,CHICAGO,ANTHONY,WB,"79th Street &amp; Anthony",N79,-87.588721,41.751516,FT,"79th Street &amp; Anthony",79,Point,In Service,79TH STREET,2622
-87.588272935,41.758816605,75th Street & Blackstone,CHICAGO,BLACKSTONE,WB,"75th Street &amp; Blackstone",,-87.588273,41.758817,NS,"75th Street &amp; Blackstone",75,Point,In Service,75TH STREET,10868
-87.589265,41.766173001,71st Street & Dante,CHICAGO,DANTE,WB,"71st Street &amp; Dante",,-87.589265,41.766173,NS,"71st Street &amp; Dante",71,Point,In Service,71ST STREET,10832
-87.588670056,41.765884379,71st Street & Blackstone,CHICAGO,BLACKSTONE,EB,"71st Street &amp; Blackstone",,-87.58867,41.765884,NS,"71st Street &amp; Blackstone",71,Point,In Service,71ST STREET,10799
-87.588855561,41.773253842,67th Street & Blackstone,CHICAGO,BLACKSTONE,EB,"67th Street &amp; Blackstone",N5,-87.588856,41.773254,NS,"67th Street &amp; Blackstone","N5,67",Point,In Service,67TH STREET,10195
-87.589222988,41.780499933,63rd Street & Blackstone,CHICAGO,BLACKSTONE,EB,"63rd Street &amp; Blackstone",N63,-87.589223,41.7805,NS,"63rd Street &amp; Blackstone",63,Point,In Service,63RD STREET,3452
-87.588685,41.80441,5000 S Lake Park,CHICAGO,5000 SOUTH,SB,5000 S Lake Park,,-87.588685,41.80441,MB,5000 S Lake Park,"2,6,28",Point,In Service,LAKE PARK,7175
-87.588515595,41.804448024,5000 S Lake Park,CHICAGO,5000 SOUTH,NB,5000 S Lake Park,,-87.588516,41.804448,MB,5000 S Lake Park,"2,6,28",Point,In Service,LAKE PARK,7137
-87.585718379,41.735221027,Stony Island & 88th Street,CHICAGO,88TH STREET,SB,"Stony Island &amp; 88th Street",,-87.585718,41.735221,NS,"Stony Island &amp; 88th Street",28,Point,In Service,STONY ISLAND,7204
-87.585302519,41.742463342,Stony Island & 84th Street,CHICAGO,84TH STREET,NB,"Stony Island &amp; 84th Street",,-87.585303,41.742463,NS,"Stony Island &amp; 84th Street",28,Point,In Service,STONY ISLAND,7111
-87.58525531,41.744139782,Stony Island & 83rd Street,CHICAGO,83RD STREET,NB,"Stony Island &amp; 83rd Street",,-87.585255,41.74414,NS,"Stony Island &amp; 83rd Street",28,Point,In Service,STONY ISLAND,7112
-87.585959092,41.749021328,Stony Island & Anthony,CHICAGO,ANTHONY,SB,"Stony Island &amp; Anthony",,-87.585959,41.749021,FS,"Stony Island &amp; Anthony",28,Point,In Service,STONY ISLAND,7196
-87.58544849,41.751813156,Stony Island & South Chicago/79th Sreeet,CHICAGO,SOUTH CHICAGO/79TH SREET,NB,"Stony Island &amp; South Chicago/79th Sreeet",,-87.585448,41.751813,FS,"Stony Island &amp; South Chicago/79th Sreeet",28,Point,In Service,STONY ISLAND,7117
-87.585558044,41.755060046,Stony Island & 77th Street,CHICAGO,77TH STREET,NB,"Stony Island &amp; 77th Street",,-87.585558,41.75506,NS,"Stony Island &amp; 77th Street",28,Point,In Service,STONY ISLAND,7119
-87.585610176,41.758602468,Stony Island & 75th Street,CHICAGO,75TH STREET,NB,"Stony Island &amp; 75th Street",,-87.58561,41.758602,NS,"Stony Island &amp; 75th Street",28,Point,In Service,STONY ISLAND,7121
-87.586424968,41.766269493,Stony Island & 71st Street,CHICAGO,71ST STREET,SB,"Stony Island &amp; 71st Street",,-87.586425,41.766269,NS,"Stony Island &amp; 71st Street",28,Point,In Service,STONY ISLAND,7186
-87.586407777,41.764374469,Stony Island & 72nd Street,CHICAGO,72ND STREET,SB,"Stony Island &amp; 72nd Street",,-87.586408,41.764374,NS,"Stony Island &amp; 72nd Street",28,Point,In Service,STONY ISLAND,7187
-87.585543859,41.765908692,71st Street & Stony Island,CHICAGO,STONY ISLAND,EB,"71st Street &amp; Stony Island",,-87.585544,41.765909,FS,"71st Street &amp; Stony Island",71,Point,In Service,71ST STREET,10801
-87.585862572,41.767734132,Stony Island & 70th Street,CHICAGO,70TH STREET,NB,"Stony Island &amp; 70th Street",,-87.585863,41.767734,NS,"Stony Island &amp; 70th Street",28,Point,In Service,STONY ISLAND,7126
-87.585824466,41.769556949,Stony Island & 69th Street,CHICAGO,69TH STREET,NB,"Stony Island &amp; 69th Street",,-87.585824,41.769557,NS,"Stony Island &amp; 69th Street",28,Point,In Service,STONY ISLAND,7127
-87.586388623,41.77138715,Stony Island & 68th Street,CHICAGO,68TH STREET,SB,"Stony Island &amp; 68th Street",,-87.586389,41.771387,FS,"Stony Island &amp; 68th Street",28,Point,In Service,STONY ISLAND,17656
-87.58563743,41.773391564,67th Street & Cornell Drive,CHICAGO,CORNELL DRIVE,WB,"67th Street &amp; Cornell Drive",N5,-87.585637,41.773392,NS,"67th Street &amp; Cornell Drive","N5,6,15,67",Point,In Service,67TH STREET,5315
-87.586115762,41.775069907,Stony Island & Marquette Rd,CHICAGO,MARQUETTE RD,NB,"Stony Island &amp; Marquette Rd",,-87.586116,41.77507,NS,"Stony Island &amp; Marquette Rd","6,15,28",Point,In Service,STONY ISLAND,5316
-87.586633857,41.783903772,Stony Island & 61st Street,CHICAGO,61ST STREET,SB,"Stony Island &amp; 61st Street",,-87.586634,41.783904,NS,"Stony Island &amp; 61st Street","6,15,28",Point,In Service,STONY ISLAND,1660
-87.586941042,41.786189353,60th Street & Stony Island,CHICAGO,STONY ISLAND,WB,"60th Street &amp; Stony Island",,-87.586941,41.786189,FS,"60th Street &amp; Stony Island",59,Point,In Service,60TH STREET,13022
-87.586775001,41.791215001,Stony Island & 57th Street,CHICAGO,57TH STREET,SB,"Stony Island &amp; 57th Street",,-87.586775,41.791215,FS,"Stony Island &amp; 57th Street","2,6,15,28",Point,In Service,STONY ISLAND,1656
-87.586532309,41.793241082,Stony Island & 56th Street,CHICAGO,56TH STREET,NB,"Stony Island &amp; 56th Street",,-87.586532,41.793241,NS,"Stony Island &amp; 56th Street","15,28",Point,In Service,STONY ISLAND,7130
-87.5838989,41.796787989,5440 S S Hyde Park,CHICAGO,5440 SOUTH,NB,5440 S S Hyde Park,,-87.583899,41.796788,MB,5440 S S Hyde Park,"6,28",Point,In Service,S HYDE PARK,1519
-87.587128256,41.79825739,Lake Park & 54th Street,CHICAGO,54TH STREET,NB,"Lake Park &amp; 54th Street",,-87.587128,41.798257,FT,"Lake Park &amp; 54th Street","15,28",Point,In Service,LAKE PARK,7133
-87.585707028,41.802565499,E Hyde Park & East End,CHICAGO,EAST END,WB,"E Hyde Park &amp; East End",,-87.585707,41.802566,FS,"E Hyde Park &amp; East End","6,28,172",Point,In Service,E HYDE PARK,1523
-87.585156042,41.802238941,S Hyde Park & E. Hyde Park Blvd.,CHICAGO,E. HYDE PARK BLVD.,SB,"S Hyde Park &amp; E. Hyde Park Blvd.",,-87.585156,41.802239,FS,"S Hyde Park &amp; E. Hyde Park Blvd.","6,28",Point,In Service,S HYDE PARK,1649
-87.581169321,41.708533194,103rd Street & Stony Island Garage Terminal,CHICAGO,STONY ISLAND GARAGE,SEB,"103rd Street &amp; Stony Island Garage Terminal",,-87.581169,41.708533,TERM,"103rd Street &amp; Stony Island Garage Terminal","J14,15",Point,In Service,103RD STREET,14155
-87.582900001,41.73688,87th Street & East End,CHICAGO,EAST END,EB,"87th Street &amp; East End",,-87.5829,41.73688,NS,"87th Street &amp; East End",87,Point,In Service,87TH STREET,9430
-87.583035,41.751477,79th Street & East End,CHICAGO,EAST END (east leg),EB,"79th Street &amp; East End",N79,-87.583035,41.751477,NS,"79th Street &amp; East End",79,Point,In Service,79TH STREET,2796
-87.580889999,41.751492,79th Street & Cregier,CHICAGO,CREGIER,EB,"79th Street &amp; Cregier",N79,-87.58089,41.751492,NT,"79th Street &amp; Cregier",79,Point,In Service,79TH STREET,2797
-87.579178933,41.722356516,95th Street & Constance,CHICAGO,CONSTANCE,EB,"95th Street &amp; Constance",,-87.579179,41.722357,NS,"95th Street &amp; Constance",100,Point,In Service,95TH STREET,12093
-87.576801346,41.773523939,67th Street & Jeffery,CHICAGO,JEFFERY,WB,"67th Street &amp; Jeffery",N5,-87.576801,41.773524,FS,"67th Street &amp; Jeffery","N5,6,15,67",Point,In Service,67TH STREET,5311
-87.576301059,41.773528558,67th Street & Jeffery,CHICAGO,JEFFERY,WB,"67th Street &amp; Jeffery",,-87.576301,41.773529,NS,"67th Street &amp; Jeffery",26,Point,In Service,67TH STREET,7041
-87.575135569,41.720719291,Jeffery & 96th Street,CHICAGO,96TH STREET,NB,"Jeffery &amp; 96th Street",,-87.575136,41.720719,FS,"Jeffery &amp; 96th Street",15,Point,In Service,JEFFERY,5283
-87.575629666,41.731508011,Jeffery & 90th Street,CHICAGO,90TH STREET,SB,"Jeffery &amp; 90th Street",,-87.57563,41.731508,FS,"Jeffery &amp; 90th Street",15,Point,In Service,JEFFERY,5232
-87.573125966,41.737161605,87th Street & Clyde,CHICAGO,CLYDE,WB,"87th Street &amp; Clyde",,-87.573126,41.737162,NT,"87th Street &amp; Clyde","15,87",Point,In Service,87TH STREET,9464
-87.575721001,41.742132961,Jeffery & Anthony,CHICAGO,ANTHONY,NB,"Jeffery &amp; Anthony",,-87.575721,41.742133,NS,"Jeffery &amp; Anthony",15,Point,In Service,JEFFERY,5294
-87.575951203,41.747835964,Jeffery & 81st Street,CHICAGO,81ST STREET,SB,"Jeffery &amp; 81st Street",,-87.575951,41.747836,FS,"Jeffery &amp; 81st Street","J14,15",Point,In Service,JEFFERY,5223
-87.575799778,41.746247813,Jeffery & 82nd Street,CHICAGO,82ND STREET,NB,"Jeffery &amp; 82nd Street",,-87.5758,41.746248,FS,"Jeffery &amp; 82nd Street",15,Point,In Service,JEFFERY,5296
-87.576219921,41.766348181,Jeffery & 71st Street,CHICAGO,71ST STREET,NB,"Jeffery &amp; 71st Street",N5,-87.57622,41.766348,FS,"Jeffery &amp; 71st Street","N5,J14,15",Point,In Service,JEFFERY,5307
-87.576190001,41.764517001,Jeffery & 72nd Street,CHICAGO,72ND STREET,NB,"Jeffery &amp; 72nd Street",N5,-87.57619,41.764517,FS,"Jeffery &amp; 72nd Street","N5,15",Point,In Service,JEFFERY,5306
-87.57628,41.768123001,Jeffery & 70th Street,CHICAGO,70TH STREET,NB,"Jeffery &amp; 70th Street",N5,-87.57628,41.768123,FS,"Jeffery &amp; 70th Street","N5,15",Point,In Service,JEFFERY,5308
-87.573991968,41.773529475,67th Street & Clyde,CHICAGO,CLYDE,WB,"67th Street &amp; Clyde",,-87.573992,41.773529,MT,"67th Street &amp; Clyde","6,26,67",Point,In Service,67TH STREET,7040
-87.571526404,41.713373431,100th Street & Clyde,CHICAGO,CLYDE,EB,"100th Street &amp; Clyde",,-87.571526,41.713373,MT,"100th Street &amp; Clyde",15,Point,In Service,100TH STREET,5241
-87.571038,41.737045,87th Street & Paxton,CHICAGO,PAXTON,EB,"87th Street &amp; Paxton",,-87.571038,41.737045,NS,"87th Street &amp; Paxton",87,Point,In Service,87TH STREET,9435
-87.571332999,41.751615001,79th Street & Paxton,CHICAGO,PAXTON,EB,"79th Street &amp; Paxton",N79,-87.571333,41.751615,NS,"79th Street &amp; Paxton",79,Point,In Service,79TH STREET,2801
-87.566909814,41.72626354,93rd Street & Oglesby,CHICAGO,OGLESBY,WB,"93rd Street &amp; Oglesby",N5,-87.56691,41.726264,MT,"93rd Street &amp; Oglesby","N5,95",Point,In Service,93RD STREET,12011
-87.565476999,41.737245,87th Street & South Chicago,CHICAGO,SOUTH CHICAGO,WB,"87th Street &amp; South Chicago",,-87.565477,41.737245,NS,"87th Street &amp; South Chicago",87,Point,In Service,87TH STREET,9461
-87.568204113,41.773596211,67th Street & Oglesby,CHICAGO,OGLESBY,WB,"67th Street &amp; Oglesby",,-87.568204,41.773596,NT,"67th Street &amp; Oglesby","6,26,67",Point,In Service,67TH STREET,15391
-87.566958593,41.773496392,67th Street & South Shore,CHICAGO,SOUTH SHORE,EB,"67th Street &amp; South Shore",,-87.566959,41.773496,NS,"67th Street &amp; South Shore","6,26",Point,In Service,67TH STREET,7047
-87.56666787,41.771512294,S. Shore Drive & 68th Street,CHICAGO,68TH STREET,SB,"S. Shore Drive &amp; 68th Street",,-87.566668,41.771512,FS,"S. Shore Drive &amp; 68th Street","6,26",Point,In Service,S. SHORE DRIVE,7048
-87.564595607,41.711829012,Yates & 101st Street,CHICAGO,101ST STREET,SB,"Yates &amp; 101st Street",,-87.564596,41.711829,NS,"Yates &amp; 101st Street",15,Point,In Service,YATES,5321
-87.56485916,41.722522763,95th Street & Yates,CHICAGO,YATES,EB,"95th Street &amp; Yates",,-87.564859,41.722523,NS,"95th Street &amp; Yates",100,Point,In Service,95TH STREET,12099
-87.561417,41.737203001,87th Street & Colfax,CHICAGO,COLFAX,EB,"87th Street &amp; Colfax",,-87.561417,41.737203,NS,"87th Street &amp; Colfax",87,Point,In Service,87TH STREET,9439
-87.563015398,41.759083756,75th Street & Kingston,CHICAGO,KINGSTON (west leg),WB,"75th Street &amp; Kingston",N5,-87.563015,41.759084,NS,"75th Street &amp; Kingston","N5,75",Point,In Service,75TH STREET,10855
-87.559735835,41.692901167,Torrence & 112th Street Terminal,CHICAGO,112TH TERMINAL,EB,"Torrence &amp; 112th Street Terminal",,-87.559736,41.692901,TERM,"Torrence &amp; 112th Street Terminal",71,Point,In Service,TORRENCE,6982
-87.559597475,41.699197955,Torrence & 108th Street,CHICAGO,108TH STREET,SB,"Torrence &amp; 108th Street",,-87.559597,41.699198,NS,"Torrence &amp; 108th Street",71,Point,In Service,TORRENCE,7096
-87.560932999,41.726262,93rd Street & Colfax,CHICAGO,COLFAX,EB,"93rd Street &amp; Colfax",N5,-87.560933,41.726262,NS,"93rd Street &amp; Colfax","N5,95",Point,In Service,93RD STREET,11946
-87.560704675,41.726361014,93rd Street & Colfax,CHICAGO,COLFAX,WB,"93rd Street &amp; Colfax",N5,-87.560705,41.726361,NS,"93rd Street &amp; Colfax","N5,95",Point,In Service,93RD STREET,12008
-87.559098,41.751773,79th Street & Marquette,CHICAGO,MARQUETTE (west leg),EB,"79th Street &amp; Marquette",N79,-87.559098,41.751773,NS,"79th Street &amp; Marquette",79,Point,In Service,79TH STREET,2808
-87.561307014,41.758992539,75th Street & Colfax,CHICAGO,COLFAX,EB,"75th Street &amp; Colfax",N5,-87.561307,41.758993,NS,"75th Street &amp; Colfax","N5,75",Point,In Service,75TH STREET,18230
-87.55430104,41.737287947,87th Street & Escanaba,CHICAGO,ESCANABA (west leg),EB,"87th Street &amp; Escanaba",,-87.554301,41.737288,NS,"87th Street &amp; Escanaba",87,Point,In Service,87TH STREET,9442
